image,product_crop,product_ocr,product_conf,product_x1,product_y1,product_x2,product_y2,price_crop,price_ocr,price_conf,price_x1,price_y1,price_x2,price_y2,price_brl,price_raw,unit
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_product_text_crop863.png,Massa Comum Petyan 400g,0.8423,1446.5,1203.4,1524.0,1313.6,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_price_crop854.png,"1,8",0.9026,1409.6,1326.8,1539.0,1410.0,1.80,"1,80",g
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_product_text_crop864.png,Leite Longa Vida Betânia Integral Ou Desnatado 1 litro,0.9214,62.0,1811.9,233.0,1888.0,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_price_crop867.png,"4,.",0.9078,261.8,1803.5,390.5,1881.5,4.00,"4,00",l
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_product_text_crop865.png,Filé de Peito de Frango Congelado Naturaves Bandeja 1kg,0.9117,63.5,1391.5,231.0,1493.7,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_price_crop866.png,"21,80",0.9095,240.9,1409.7,407.7,1486.1,21.80,"21,80",kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_product_text_crop866.png,Chã de Fora Bovino Resfriado Friboi Peça/Pedaço kg,0.9029,55.5,1017.6,230.3,1097.5,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_price_crop859.png,"31,8",0.9315,239.1,1017.9,403.9,1094.5,31.80,"31,80",kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_product_text_crop867.png,Capa de Filé Bovino Resfriado Friboi Peça A Vácuo kg,0.9013,430.1,1017.1,613.5,1096.6,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_price_crop863.png,"26,80",0.9189,619.1,1017.6,784.6,1094.0,26.80,"26,80",kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_product_text_crop868.png,Massa Comum Pilar Espaguete Fino 400g,0.8980,439.7,2199.4,611.6,2276.7,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_price_crop873.png,"1,",0.8997,646.1,2198.4,769.6,2275.7,1.00,"1,00",l
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_product_text_crop869.png,Linguiça Defumada Calabresa Fina Naturaves kg,0.8936,823.2,1413.7,992.1,1490.2,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_price_crop869.png,"16,80",0.9048,1002.6,1411.4,1165.8,1487.9,16.80,"16,80",kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_product_text_crop870.png,Sobrecoxa de Frango Congelada Seara IQF 1kg,0.8924,1590.3,1017.1,1751.4,1094.4,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_price_crop862.png,"13,9",0.9198,1761.9,1017.6,1923.6,1092.7,13.90,"13,90",kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_product_text_crop871.png,Biscoito Cream Cracker Vitarella 350g,0.8888,1610.7,2202.9,1755.2,2279.2,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_price_crop860.png,"3,",0.9219,1787.1,2196.5,1916.4,2276.3,3.00,"3,00",l
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_product_text_crop872.png,Pernil Congelado S/ Osso kg,0.8824,1198.6,1020.3,1371.7,1074.6,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_price_crop861.png,"21,8",0.9207,1379.2,1016.6,1545.7,1093.7,21.80,"21,80",kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_product_text_crop873.png,Farinha de Mandioca Arco Verde Amarela Ou Branca 1kg,0.8728,1190.8,1809.3,1373.2,1884.8,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_price_crop868.png,"5,9",0.9060,1404.1,1803.2,1531.7,1882.0,5.90,"5,90",kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_product_text_crop874.png,Arroz Parboilizado Minutinho 1kg,0.8642,826.6,1827.4,986.6,1880.1,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_price_crop875.png,"3,",0.8932,1033.5,1803.3,1157.5,1882.5,3.00,"3,00",kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_product_text_crop875.png,Farinha de Trigo Finna Tradicional Sem Fermento 1kg,0.8635,1588.6,1810.1,1755.5,1887.5,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_price_crop878.png,"4,3",0.8833,1795.5,1802.9,1918.9,1881.7,4.30,"4,30",kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_product_text_crop876.png,Carré Suíno Congelado kg,0.8616,865.8,1026.4,989.5,1082.3,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_price_crop872.png,"17,9",0.9032,997.6,1017.7,1158.9,1094.1,17.90,"17,90",kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_product_text_crop877.png,Leite Condensado Italac 3959,0.8606,1209.0,2199.6,1369.3,2253.3,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_price_crop871.png,"5,8",0.9033,1401.5,2198.6,1532.4,2276.5,5.80,"5,80",l
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_product_text_crop878.png,Açúcar Padim Cristal Ou Refinado 1kg,0.8551,435.4,1825.6,610.9,1878.5,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_price_crop876.png,"32,",0.8922,636.6,1803.7,771.8,1881.6,32.00,"32,00",kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_product_text_crop879.png,Creme de Leite Italac 200g Tp,0.8388,858.0,2211.8,992.9,2264.3,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_price_crop877.png,"2,8",0.8903,1022.5,2197.9,1154.1,2276.2,2.80,"2,80",l
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_product_text_crop880.png,Batata Congelada Uai 2kg,0.8323,1216.2,1430.8,1370.2,1479.1,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_price_crop865.png,"22,80",0.9099,1380.7,1410.9,1544.9,1487.2,22.80,"22,80",kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_product_text_crop881.png,Galinha Magra Congelada kg,0.8298,484.8,1427.9,610.1,1479.7,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_price_crop874.png,"6,",0.8973,643.8,1410.2,769.3,1487.3,6.00,"6,00",kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_product_text_crop882.png,Manteiga Natville C/ Sal 5009,0.8240,1582.6,1422.3,1754.3,1474.2,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_price_crop864.png,"18,5",0.9166,1761.4,1408.4,1924.2,1486.7,18.50,"18,50",l
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_product_text_crop883.png,Flocão de Milho Coringa 500g,0.8007,92.0,2212.9,229.8,2265.0,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_price_crop870.png,"1,",0.9044,265.1,2198.0,395.2,2276.2,1.00,"1,00",l
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_product_text_crop884.png,Papel Higiênico Max Pure Folha Dupla 30m Leve 12 Pague 11,0.9291,62.5,1310.8,233.2,1412.8,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_price_crop882.png,"14,",0.9174,240.8,1325.4,404.2,1400.2,14.00,"14,00",l
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_product_text_crop885.png,Chocolate Kinder Joy Lui/Azul Ou Lei/ Rosa Surpresa 209,0.8958,1585.1,538.6,1756.9,618.5,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_price_crop897.png,"9,8",0.8934,1790.7,535.8,1917.2,612.6,9.80,"9,80",l
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_product_text_crop886.png,Garrafa Térmica Termolar Personal Preta 1 litro,0.8956,448.8,1723.0,611.4,1802.0,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_price_crop888.png,"29,8",0.9107,619.4,1720.6,786.3,1798.2,29.80,"29,80",l
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_product_text_crop887.png,Molho de Tomate Quero Tradicional 240g Sachê,0.8918,76.3,536.6,230.9,615.0,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_price_crop890.png,"1,9.",0.9077,250.3,535.9,395.1,612.9,1.90,"1,90",l
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_product_text_crop888.png,"Saladeira Vitazza Oceani c/ Tampa 3,8 litros",0.8912,844.7,1720.7,994.5,1799.9,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_price_crop886.png,"29,89",0.9118,1001.9,1721.1,1165.7,1797.3,29.89,"29,89",l
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_product_text_crop889.png,Pneu Dunlop Touring 175/70/ R13 - 165/70/R13,0.8858,1561.1,1724.5,1714.1,1801.8,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_price_crop884.png,"179,89",0.9156,1372.7,1719.1,1544.4,1798.0,179.89,"179,89",un
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_product_text_crop890.png,Água Mineral S/Gás Aguas Do Porto 510ml,0.8814,820.1,932.5,993.0,1011.1,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_price_crop892.png,"0,",0.9046,1024.7,928.5,1154.8,1007.9,0.00,"0,00",l
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_product_text_crop891.png,Amaciante de Roupas Teiú Carinho 2 litros,0.8795,1573.7,1328.1,1756.2,1408.1,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_price_crop896.png,5,0.8945,1783.5,1324.9,1916.3,1400.9,5.00,"5,00",l
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_product_text_crop892.png,Ração p/ Cães Adultos Toro 15kg,0.8762,1240.0,1722.9,1371.8,1802.4,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_price_crop884.png,"179,89",0.9156,1372.7,1719.1,1544.4,1798.0,179.89,"179,89",kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_product_text_crop893.png,Shampoo+ Condicionador Skala 325ml - Tipos,0.8756,431.5,1327.4,613.6,1405.7,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_price_crop891.png,"13,2",0.9068,620.2,1326.2,783.6,1400.6,13.20,"13,20",l
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_product_text_crop894.png,Lava Roupas em Pó Ala 4009,0.8717,82.8,1727.9,231.7,1781.3,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_price_crop887.png,,0.9115,266.1,1719.0,392.1,1797.2,,,l
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_product_text_crop895.png,Bala Fini Tubes Gigante Sabores 219,0.8660,1379.5,425.1,1527.2,507.1,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_price_crop889.png,"2,8.",0.9080,1403.8,535.6,1536.3,612.4,2.80,"2,80",l
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_product_text_crop896.png,Bebida Achocolatada Italakinho 200ml,0.8613,431.1,937.8,612.4,991.7,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_price_crop883.png,"1,2",0.9166,635.5,929.1,767.0,1007.4,1.20,"1,20",l
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_product_text_crop897.png,Cerveja Império Pilsen 350m!l,0.8602,1611.0,952.2,1751.8,1003.5,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_price_crop893.png,"2,58",0.9015,1787.1,928.5,1915.8,1006.5,2.58,"2,58",l
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_product_text_crop898.png,Geladinho Ice Pop 40x 55ml,0.8600,69.9,938.0,229.2,991.8,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_price_crop895.png,"7,8.",0.8979,268.2,928.5,397.9,1008.2,7.80,"7,80",l
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_product_text_crop899.png,Néctar Maratá Sabores 200m!l,0.8592,1239.7,942.2,1370.4,993.3,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_price_crop894.png,"1,2",0.9011,1412.2,928.6,1534.2,1006.5,1.20,"1,20",l
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_product_text_crop900.png,Detergente Líquido Zab 500ml,0.8536,1205.6,1339.1,1371.2,1391.7,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_price_crop885.png,"1,99",0.9134,1407.5,1325.7,1531.5,1400.8,1.99,"1,99",l
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_product_text_crop901.png,Desodorante Aerossol Monange 90g,0.8500,805.9,1328.1,992.9,1380.2,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_price_crop881.png,75.,0.9178,1025.3,1326.2,1152.9,1402.4,75.00,"75,00",l
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_product_text_crop902.png,Bala Gelat Fini 80g Sabores,0.8492,827.5,544.9,993.3,600.6,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_price_crop898.png,"6,8",0.8875,1030.8,535.1,1156.2,612.3,6.80,"6,80",l
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_product_text_crop903.png,Maionese Quero Sachê 200g,0.8323,465.4,550.0,609.0,602.4,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_price_crop880.png,2.,0.9208,640.6,536.1,773.5,613.6,2.00,"2,00",g
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 13.10 A 19.10_p1.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 13.10 A 19.10_p1_product_text_crop904.png,Acém/Pá/Peito Bovino Resfriado Friboi Peça/ Pedaço kg,0.8982,43.9,1019.1,233.8,1099.6,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 13.10 A 19.10_p1_price_crop899.png,"25,20",0.9280,240.7,1019.0,406.3,1094.6,25.20,"25,20",kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 13.10 A 19.10_p1.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 13.10 A 19.10_p1_product_text_crop905.png,Capa de Filé Bovino Resfriado Friboi Peça À Vácuo kg,0.8944,438.1,1019.1,611.6,1100.3,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 13.10 A 19.10_p1_price_crop910.png,"26,80",0.9066,618.2,1017.1,783.7,1094.0,26.80,"26,80",kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 13.10 A 19.10_p1.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 13.10 A 19.10_p1_product_text_crop906.png,Chã de Fora Bovino Resfriado Friboi Peça/ Pedaço kg,0.8935,803.5,1022.7,994.0,1101.8,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 13.10 A 19.10_p1_price_crop911.png,"31,80",0.9055,1001.0,1017.7,1165.4,1094.1,31.80,"31,80",kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 13.10 A 19.10_p1.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 13.10 A 19.10_p1_product_text_crop907.png,Linguiça p/ Churrasco em Gomos Naturaves kg,0.8935,420.8,1412.4,611.4,1491.3,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 13.10 A 19.10_p1_price_crop904.png,"15,80",0.9148,618.3,1410.2,786.0,1489.5,15.80,"15,80",kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 13.10 A 19.10_p1.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 13.10 A 19.10_p1_product_text_crop908.png,Papel Higiênico Familiar Supremo 20m Folha Dupla Leve 12 Paque 11,0.8933,1179.6,2183.7,1374.2,2284.3,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 13.10 A 19.10_p1_price_crop909.png,"9,",0.9079,1408.8,2197.9,1539.0,2276.9,9.00,"9,00",l
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 13.10 A 19.10_p1.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 13.10 A 19.10_p1_product_text_crop909.png,Açúcar Dona Mira Cristal Ou Moído 1kg,0.8907,455.6,1810.6,611.3,1889.0,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 13.10 A 19.10_p1_price_crop916.png,3.,0.8997,636.6,1804.0,772.1,1883.3,3.00,"3,00",kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 13.10 A 19.10_p1.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 13.10 A 19.10_p1_product_text_crop910.png,Farinha de Mandioca Da Feira Acafrão Ou Copioba 1kg,0.8881,1189.0,1808.6,1373.1,1887.4,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 13.10 A 19.10_p1_price_crop903.png,"5,.",0.9149,1390.3,1803.8,1531.7,1882.3,5.00,"5,00",kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 13.10 A 19.10_p1.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 13.10 A 19.10_p1_product_text_crop911.png,Hambúrguer Misto Friara 569,0.8817,828.4,1418.9,988.0,1472.6,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 13.10 A 19.10_p1_price_crop907.png,"0,8..",0.9122,1019.4,1409.5,1151.8,1488.2,0.80,"0,80",g
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 13.10 A 19.10_p1.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 13.10 A 19.10_p1_product_text_crop912.png,Batata Congelada Masterboi 2kg,0.8797,1215.6,1438.8,1370.5,1489.4,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 13.10 A 19.10_p1_price_crop908.png,"19,80",0.9099,1379.0,1408.5,1543.2,1487.4,19.80,"19,80",kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 13.10 A 19.10_p1.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 13.10 A 19.10_p1_product_text_crop913.png,Massa Comum Gameleira Espaguete 4009,0.8758,91.4,2195.2,231.0,2270.9,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 13.10 A 19.10_p1_price_crop913.png,"1,",0.9042,264.9,2198.1,394.8,2276.6,1.00,"1,00",l
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 13.10 A 19.10_p1.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 13.10 A 19.10_p1_product_text_crop914.png,Fralda Descartável Fofura Baby Prático,0.8669,1576.0,2207.8,1750.5,2265.0,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 13.10 A 19.10_p1_price_crop912.png,"13,",0.9052,1763.1,2196.7,1925.8,2275.2,13.00,"13,00",l
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 13.10 A 19.10_p1.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 13.10 A 19.10_p1_product_text_crop915.png,Pernil Congelado S/ Osso kg,0.8622,1580.3,1020.6,1753.6,1075.5,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 13.10 A 19.10_p1_price_crop905.png,"21,9",0.9134,1759.9,1015.7,1925.0,1092.3,21.90,"21,90",kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 13.10 A 19.10_p1.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 13.10 A 19.10_p1_product_text_crop916.png,Creme de Leite Italac 200g Tp,0.8603,475.3,2205.6,612.3,2259.2,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 13.10 A 19.10_p1_price_crop901.png,"2,",0.9164,640.8,2197.9,772.5,2277.8,2.00,"2,00",l
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 13.10 A 19.10_p1.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 13.10 A 19.10_p1_product_text_crop917.png,Arroz Agulinha Tipo 1 Tio Urbano 1kg,0.8598,800.4,1816.2,984.1,1869.0,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 13.10 A 19.10_p1_price_crop916.png,3.,0.8997,636.6,1804.0,772.1,1883.3,3.00,"3,00",kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 13.10 A 19.10_p1.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 13.10 A 19.10_p1_product_text_crop918.png,Bebida Láctea Pulsi Sabores 8009,0.8542,59.3,1818.3,230.1,1874.6,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 13.10 A 19.10_p1_price_crop917.png,"6,2",0.8981,263.8,1803.4,391.3,1882.4,6.20,"6,20",l
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 13.10 A 19.10_p1.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 13.10 A 19.10_p1_product_text_crop919.png,Jerked Beef Ponta de Agulha kg,0.8541,1212.2,1033.9,1370.1,1087.6,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 13.10 A 19.10_p1_price_crop902.png,"34,50",0.9159,1379.5,1017.6,1545.0,1093.3,34.50,"34,50",kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 13.10 A 19.10_p1.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 13.10 A 19.10_p1_product_text_crop920.png,Leite Condensado Italac 395g Tp,0.8526,836.2,2211.4,993.2,2264.9,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 13.10 A 19.10_p1_price_crop906.png,"5,8",0.9126,1031.0,2198.0,1158.2,2276.9,5.80,"5,80",l
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 13.10 A 19.10_p1.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 13.10 A 19.10_p1_product_text_crop921.png,Farinha de Trigo Tipo 1 Farina 1kg,0.8510,1599.5,1817.1,1754.8,1871.2,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 13.10 A 19.10_p1_price_crop918.png,3,0.8952,1793.5,1801.9,1919.2,1881.8,3.00,"3,00",kg
